affiliation,cited by count,first name,first name (orig),h-index,id,last name,last name (orig),subject areas
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030521', 'affiliation-id': '60030521', 'affiliation-name': ""Children's Hospital Boston"", 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}",1777.0,Pierre E.,Pierre,27.0,4949,Dupont,Dupont,"[{'@abbrev': 'ENGI', '@frequency': '150', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '132', '$': 'Computer Science (all)'}, {'@abbrev': 'MEDI', '@frequency': '34', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60021784', 'affiliation-id': '60021784', 'affiliation-name': 'New York University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}",206.0,Dylan Alexander,Dylan A.,5.0,4950,Simon,Simon,"[{'@abbrev': 'NEUR', '@frequency': '4', '$': 'Neuroscience (all)'}, {'@abbrev': 'SOCI', '@frequency': '2', '$': 'Social Sciences (all)'}, {'@abbrev': 'COMP', '@frequency': '1', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60028628', 'affiliation-id': '60028628', 'affiliation-name': 'Northeastern University', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}",1299.0,Ehsan,Ehsan,12.0,4951,Elhamifar,Elhamifar,"[{'@abbrev': 'COMP', '@frequency': '36', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '17', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60024652', 'affiliation-id': '60024652', 'affiliation-name': 'Universite Paris-Sud XI', 'affiliation-city': 'Orsay', 'affiliation-country': 'France'}",3.0,Elodie,Elodie,1.0,4952,Vernet,Vernet,"{'@abbrev': 'MATH', '@frequency': '2', '$': 'Mathematics (all)'}"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60008950', 'affiliation-id': '60008950', 'affiliation-name': 'Australian National University', 'affiliation-city': 'Canberra', 'affiliation-country': 'Australia'}",159.0,Mark D.,Mark D.,7.0,4953,Reid,Reid,"[{'@abbrev': 'COMP', '@frequency': '53', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '13', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '10', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014117', 'affiliation-id': '60014117', 'affiliation-name': 'Max Planck Institut fur Medizinische Forschung Heidelberg', 'affiliation-city': 'Heidelberg', 'affiliation-country': 'Germany'}",1444.0,Kevin L.,K,19.0,4954,Briggman,Briggman,"[{'@abbrev': 'NEUR', '@frequency': '14', '$': 'Neuroscience (all)'}, {'@abbrev': 'COMP', '@frequency': '11', '$': 'Computer Science (all)'}, {'@abbrev': 'MEDI', '@frequency': '6', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60103153', 'affiliation-id': '60103153', 'affiliation-name': 'Ulsan National Institute of Science and Technology', 'affiliation-city': 'Ulsan', 'affiliation-country': 'South Korea'}",202.0,Sungju,Sung Ju,8.0,4955,Hwang,Hwang,"[{'@abbrev': 'COMP', '@frequency': '30', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}, {'@abbrev': 'SOCI', '@frequency': '1', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007363', 'affiliation-id': '60007363', 'affiliation-name': 'Northwestern University', 'affiliation-city': 'Evanston', 'affiliation-country': 'United States'}",39.0,Mohammad Gheshlaghi,Mohammad G.,5.0,4956,Azar,Azar,"[{'@abbrev': 'COMP', '@frequency': '15', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '2', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60024322', 'affiliation-id': '60024322', 'affiliation-name': 'Osaka University', 'affiliation-city': 'Suita', 'affiliation-country': 'Japan'}",1133.0,Takashi,Takashi,14.0,4957,Washio,Washio,"[{'@abbrev': 'COMP', '@frequency': '197', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '84', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '44', '$': 'Engineering (all)'}]"
,,,Sebastian A.,,4958,,Kurtek,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60002092', 'affiliation-id': '60002092', 'affiliation-name': 'Florida State University', 'affiliation-city': 'Tallahassee', 'affiliation-country': 'United States'}",2785.0,Anuj,Anuj,32.0,4959,Srivastava,Srivastava,"[{'@abbrev': 'COMP', '@frequency': '290', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '108', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '105', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/108141911', 'affiliation-id': '108141911', 'affiliation-name': 'OrcaTec LLC', 'affiliation-city': None, 'affiliation-country': 'United States'}",699.0,Herbert L.,Herbert L.,11.0,496,Roitblat,Roitblat,"[{'@abbrev': 'PSYC', '@frequency': '52', '$': 'Psychology (all)'}, {'@abbrev': 'NEUR', '@frequency': '20', '$': 'Neuroscience (all)'}, {'@abbrev': 'AGRI', '@frequency': '15', '$': 'Agricultural and Biological Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60021200', 'affiliation-id': '60021200', 'affiliation-name': 'East China Normal University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}",55676.0,Wei,Wei,107.0,4960,Wu,Wu,"[{'@abbrev': 'ENGI', '@frequency': '1385', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '1037', '$': 'Computer Science (all)'}, {'@abbrev': 'MATE', '@frequency': '975', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60008107', 'affiliation-id': '60008107', 'affiliation-name': 'Osaka Prefecture University', 'affiliation-city': 'Sakai', 'affiliation-country': 'Japan'}",1838.0,Makoto,Makoto,22.0,4961,Yamada,Yamada,"[{'@abbrev': 'ENGI', '@frequency': '172', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '136', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '101', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031126', 'affiliation-id': '60031126', 'affiliation-name': 'Tokyo Institute of Technology', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}",231.0,Hirotaka,Hirotaka,12.0,4962,Hachiya,Hachiya,"[{'@abbrev': 'COMP', '@frequency': '52', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '9', '$': 'Engineering (all)'}, {'@abbrev': 'NEUR', '@frequency': '8', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/108369580', 'affiliation-id': '108369580', 'affiliation-name': 'Southwest Institute of Technical Physics', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}",636.0,Yingjian,Yingjian,12.0,4963,Wang,Wang,"[{'@abbrev': 'PHYS', '@frequency': '126', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '112', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '49', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/117642709 112615598', 'affiliation-id': '117642709 112615598', 'affiliation-name': 'Perceiving Systems Dep.', 'affiliation-city': 'Tubingen Tubingen', 'affiliation-country': 'Germany Germany'}",110.0,Martin,Martin,6.0,4964,Kiefel,Kiefel,"[{'@abbrev': 'COMP', '@frequency': '15', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '8', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '3', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031941 60006988', 'affiliation-id': '60031941 60006988', 'affiliation-name': 'China Medical University Hospital Taichung', 'affiliation-city': 'Taichung Taichung', 'affiliation-country': 'Taiwan Taiwan'}",564.0,Lumin,Lumin,15.0,4965,Chen,Zhang,"[{'@abbrev': 'MEDI', '@frequency': '25', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '19', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'AGRI', '@frequency': '1', '$': 'Agricultural and Biological Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022148', 'affiliation-id': '60022148', 'affiliation-name': 'UCL', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}",108.0,Biljana R.,Biljana,5.0,4966,Petreska,Petreska,"[{'@abbrev': 'COMP', '@frequency': '11', '$': 'Computer Science (all)'}, {'@abbrev': 'NEUR', '@frequency': '4', '$': 'Neuroscience (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60032624', 'affiliation-id': '60032624', 'affiliation-name': 'Ulsan University', 'affiliation-city': 'Ulsan', 'affiliation-country': 'South Korea'}",405.0,Daeil,Dae I.,13.0,4967,Kim,Kim,"[{'@abbrev': 'PHYS', '@frequency': '69', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'MATE', '@frequency': '38', '$': 'Materials Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025038', 'affiliation-id': '60025038', 'affiliation-name': 'UC Berkeley', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}",21.0,Miles E.,Miles,2.0,4968,Lopes,Lopes,"[{'@abbrev': 'COMP', '@frequency': '5', '$': 'Computer Science (all)'}, {'@abbrev': 'SOCI', '@frequency': '1', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60033241', 'affiliation-id': '60033241', 'affiliation-name': 'Universitat des Saarlandes', 'affiliation-city': 'Saarbrucken', 'affiliation-country': 'Germany'}",490.0,Simon,Simon,10.0,4969,Setzer,Setzer,"[{'@abbrev': 'MATH', '@frequency': '36', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '21', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '4', '$': 'Engineering (all)'}]"
,,,Patrick W. B.,,497,,Moore,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/106548771', 'affiliation-id': '106548771', 'affiliation-name': 'The First Hospital of China Medical University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}",746.0,Tingting,Tingting,17.0,4970,Zhao,Zhao,"[{'@abbrev': 'BIOC', '@frequency': '91', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MEDI', '@frequency': '40', '$': 'Medicine (all)'}, {'@abbrev': 'PHAR', '@frequency': '21', '$': 'Pharmacology, Toxicology and Pharmaceutics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027085', 'affiliation-id': '60027085', 'affiliation-name': 'National Institute of Biomedical Imaging and Bioengineering', 'affiliation-city': 'Bethesda', 'affiliation-country': 'United States'}",4435.0,Gang,Gang,43.0,4971,Niu,Niu,"[{'@abbrev': 'BIOC', '@frequency': '132', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MEDI', '@frequency': '132', '$': 'Medicine (all)'}, {'@abbrev': 'MATE', '@frequency': '88', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014439', 'affiliation-id': '60014439', 'affiliation-name': 'UC Davis', 'affiliation-city': 'Davis', 'affiliation-country': 'United States'}",4059.0,Chojui,Cho-jui,19.0,4972,Hsieh,Hsieh,"[{'@abbrev': 'COMP', '@frequency': '81', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '7', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013372', 'affiliation-id': '60013372', 'affiliation-name': 'University of Texas at Austin', 'affiliation-city': 'Austin', 'affiliation-country': 'United States'}",416.0,Mátyás A.,M?ty?s A.,8.0,4973,Sustik,Sustik,"[{'@abbrev': 'COMP', '@frequency': '15', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '9', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '5', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013402', 'affiliation-id': '60013402', 'affiliation-name': 'Oregon State University', 'affiliation-city': 'Corvallis', 'affiliation-country': 'United States'}",91.0,Neville,Neville,4.0,4974,Mehta,Mehta,"[{'@abbrev': 'COMP', '@frequency': '13', '$': 'Computer Science (all)'}, {'@abbrev': 'MEDI', '@frequency': '2', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '2', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025038', 'affiliation-id': '60025038', 'affiliation-name': 'UC Berkeley', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}",34.0,Joshua T.,Joshua T.,3.0,4975,Abbott,Abbott,"[{'@abbrev': 'COMP', '@frequency': '10', '$': 'Computer Science (all)'}, {'@abbrev': 'MULT', '@frequency': '2', '$': 'Multidisciplinary'}, {'@abbrev': 'SOCI', '@frequency': '1', '$': 'Social Sciences (all)'}]"
,,,Fatma K.,,4976,,Karzan,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019647', 'affiliation-id': '60019647', 'affiliation-name': 'Georgia Institute of Technology', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}",4815.0,Arkadi,Arkadi S.,30.0,4977,Nemirovski,Nemirovski,"[{'@abbrev': 'MATH', '@frequency': '132', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '78', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '36', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007574', 'affiliation-id': '60007574', 'affiliation-name': 'V. A. Trapeznikov Institute of Control Sciences, Russian Academy of Sciences', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}",1159.0,Boris T.,Boris T.,19.0,4978,Polyak,Polyak,"[{'@abbrev': 'ENGI', '@frequency': '181', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '50', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '27', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60023289', 'affiliation-id': '60023289', 'affiliation-name': 'Ecoles polytechniques federales', 'affiliation-city': None, 'affiliation-country': 'Switzerland'}",730.0,Arthur D.,Arthur D.,15.0,4979,Szlam,Szlam,"[{'@abbrev': 'COMP', '@frequency': '49', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '19', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '7', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60021013', 'affiliation-id': '60021013', 'affiliation-name': 'Hawaii Institute Marine Biology', 'affiliation-city': 'Kaneohe', 'affiliation-country': 'United States'}",671.0,Paul E.,Paul E.,21.0,498,Nachtigall,Nachtigall,"[{'@abbrev': 'AGRI', '@frequency': '93', '$': 'Agricultural and Biological Sciences (all)'}, {'@abbrev': 'PHYS', '@frequency': '42', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'BIOC', '@frequency': '41', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60021784', 'affiliation-id': '60021784', 'affiliation-name': 'New York University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}",119.0,Patrick O.,Patrick O.,4.0,4980,Perry,Perry,"[{'@abbrev': 'MATH', '@frequency': '5', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '4', '$': 'Computer Science (all)'}, {'@abbrev': 'DECI', '@frequency': '3', '$': 'Decision Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60002952', 'affiliation-id': '60002952', 'affiliation-name': 'Helsingin Yliopisto', 'affiliation-city': 'Helsinki', 'affiliation-country': 'Finland'}",154.0,Onur,Onur,9.0,4981,Dikmen,Dikmen,"[{'@abbrev': 'COMP', '@frequency': '27', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '13', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '5', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030491', 'affiliation-id': '60030491', 'affiliation-name': 'IRIT Institut de Recherche Informatique de Toulouse', 'affiliation-city': 'Toulouse', 'affiliation-country': 'France'}",1946.0,Cédric,C?dric,23.0,4982,Févotte,F?votte,"[{'@abbrev': 'COMP', '@frequency': '76', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '40', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '10', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60005455', 'affiliation-id': '60005455', 'affiliation-name': 'Yale University', 'affiliation-city': 'New Haven', 'affiliation-country': 'United States'}",5761.0,Günter Paul,Paul,48.0,4983,Wagner,Wagner,"[{'@abbrev': 'BIOC', '@frequency': '186', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'AGRI', '@frequency': '176', '$': 'Agricultural and Biological Sciences (all)'}, {'@abbrev': 'MEDI', '@frequency': '61', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60026610', 'affiliation-id': '60026610', 'affiliation-name': 'Clemson University', 'affiliation-city': 'Clemson', 'affiliation-country': 'United States'}",472.0,Lei,Lei,15.0,4984,Yuan,Yuan,"[{'@abbrev': 'ENGI', '@frequency': '54', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '52', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'MATE', '@frequency': '42', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60000964', 'affiliation-id': '60000964', 'affiliation-name': 'Universite de Liege', 'affiliation-city': 'Liege', 'affiliation-country': 'Belgium'}",31.0,Julie,Julie,3.0,4985,Dethier,Dethier,"[{'@abbrev': 'NEUR', '@frequency': '4', '$': 'Neuroscience (all)'}, {'@abbrev': 'MATH', '@frequency': '2', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '2', '$': 'Engineering (all)'}]"
