id,name,numArticles,minYear,maxYear
5539,Dino Sejdinovic,5,2012,2015
554,Andreas V. M. Herz,1,1990,1990
5540,Heiko Strathmann,2,2012,2015
5541,Yuchen Zhang,4,2012,2016
5542,Pinghua Gong,2,2012,2015
5543,Will Zou,1,2012,2012
5544,Nan Li,2,2012,2014
5545,Jiseong Park,1,2012,2012
5546,Yun Fu,1,2012,2012
5547,Frank Park,1,2012,2012
5548,Hossein Azari,1,2012,2012
5549,David Parks,1,2012,2012
555,J. Leo van Hemmen,4,1990,1998
5550,Lirong Xia,3,2012,2014
5551,Andrew Delong,1,2012,2012
5552,Olga Veksler,1,2012,2012
5553,Anton Osokin,2,2012,2015
5554,Yuri Boykov,1,2012,2012
5555,Romain Caz,1,2012,2012
5556,Mark Humphries,1,2012,2012
5557,Yudong Chen,3,2012,2016
5558,Yuekai Sun,4,2012,2016
5559,Michael Saunders,2,2012,2016
556,A. Zee,1,1990,1990
5560,Dan Ciresan,1,2012,2012
5561,Alessandro Giusti,1,2012,2012
5562,Luca M. Gambardella,1,2012,2012
5563,Brett Vintch,1,2012,2012
5564,Andrew Zaharia,1,2012,2012
5565,J Movshon,1,2012,2012
5567,Simon Lyons,1,2012,2012
5568,Simo Srkk,1,2012,2012
5569,Antoine Bordes,2,2012,2013
557,John Lazzaro,5,1990,1996
5570,Shusen Wang,1,2012,2012
5571,Oriol Vinyals,8,2012,2016
5572,Joonseok Lee,1,2012,2012
5573,Mingxuan Sun,1,2012,2012
5574,Matthew Loper,1,2012,2012
5575,Ralph Bourdoukan,2,2012,2015
5576,David Barrett,1,2012,2012
5577,Feng Cao,1,2012,2012
5578,Amir Sani,2,2012,2014
5579,Amy Greenwald,2,2005,2012
558,Andrew Moore,24,1990,2005
5580,Jiacui Li,1,2012,2012
5581,Eric Sodomka,1,2012,2012
5582,Zahra Zamani,1,2012,2012
5583,Kristian Kersting,2,2012,2014
5584,Katherine Chen,1,2012,2012
5585,Bojun Tu,1,2012,2012
5586,Youssef Mroueh,2,2012,2015
5587,Alex Schwing,6,2012,2016
5588,James Hensman,2,2012,2015
5589,Arthur Guez,3,2012,2016
559,Robert C. Frye,1,1990,1990
5590,Gary Huang,1,2012,2012
5591,Marwan Mattar,1,2012,2012
5592,Xiaolong Wang,2,2012,2014
5593,Liang Lin,2,2012,2014
5594,Firdaus Janoos,2,2012,2014
5595,Weichang Li,1,2012,2012
5596,Niranjan Subrahmanya,2,2012,2014
5597,Istvan Morocz,1,2012,2012
5598,William Wells,1,2012,2012
5599,Dianne O'leary,1,2012,2012
56,Jacques J. Vidal,3,1987,1990
560,Kevin D. Cummings,1,1990,1990
5600,Brody Huval,1,2012,2012
5601,Bharath Bath,1,2012,2012
5602,S. Eslami,4,2012,2016
5603,Pieter-jan Kindermans,1,2012,2012
5604,Hannes Verschore,1,2012,2012
5605,David Verstraeten,1,2012,2012
5606,Art Owen,1,2012,2012
5607,Emanuele Coviello,1,2012,2012
5608,Antoni B. Chan,2,2005,2012
5609,Tal Wagner,1,2012,2012
561,Edward A. Rietman,1,1990,1990
5610,Michael Paul,1,2012,2012
5611,Ren Xiaofeng,1,2012,2012
5612,Jess Cid-sueiro,1,2012,2012
5613,Madalina Fiterau,1,2012,2012
5614,Yi Zhen,1,2012,2012
5615,Du Tran,1,2012,2012
5616,Junsong Yuan,1,2012,2012
5617,Argyris Kalogeratos,1,2012,2012
5618,Aristidis Likas,1,2012,2012
5619,Won H. Kim,1,2012,2012
562,Volker Tresp,23,1990,2014
5620,Deepti Pachauri,3,2012,2014
5621,Charles Hatt,1,2012,2012
5622,Moo. K. Chung,1,2012,2012
5623,Mehrdad Mahdavi,6,2012,2015
5624,Angela Eigenstetter,1,2012,2012
5625,Bjorn Ommer,2,2012,2016
5626,Boris Lesner,1,2012,2012
5627,Dijun Luo,1,2012,2012
5628,David Lopez-paz,2,2012,2013
5629,Dongho Kim,1,2012,2012
563,Henrik Fredholm,1,1990,1990
5630,Yanping Huang,2,2012,2014
5631,Timothy Hanks,1,2012,2012
5632,Mike Shadlen,1,2012,2012
5633,Aaron Wilson,1,2012,2012
5634,Maayan Harel,1,2012,2012
5635,Sen Yang,1,2012,2012
5636,Mohammad Norouzi,3,2012,2016
5637,Fang Han,5,2012,2015
5638,Tuo Zhao,6,2012,2016
5639,Volkmar Welker,1,2012,2012
564,Henrik Bohr,1,1990,1990
5640,Hankz H. Zhuo,1,2012,2012
5641,Subbarao Kambhampati,2,2012,2013
5642,Pieter Roelfsema,1,2012,2012
5643,Marius Pachitariu,4,2012,2016
5644,Tsuyoshi Ueno,1,2012,2012
5645,Felipe Trevizan,1,2012,2012
5647,Paul Vernaza,1,2012,2012
5648,David Belanger,1,2012,2012
5649,Alexandre Passos,1,2012,2012
565,Jakob Bohr,1,1990,1990
5650,Sebastian Riedel,1,2012,2012
5651,Tyagi Hemant,1,2012,2012
5652,Tingni Sun,1,2012,2012
5653,Alex Krizhevsky,1,2012,2012
5654,Krikamol Muandet,2,2012,2014
5655,Francesco Dinuzzo,2,2012,2012
5656,Francisco Ruiz,3,2012,2016
5657,Isabel Valera,5,2012,2016
5658,Carlos Blanco,1,2012,2012
5659,Elad Mezuman,1,2012,2012
566,Sren Brunak,2,1990,1993
5660,Katja Hansen,1,2012,2012
5661,Matthias Rupp,1,2012,2012
5662,Franziska Biegler,1,2012,2012
5663,Alexandre Tkatchenko,1,2012,2012
5664,Anatole V. Lilienfeld,1,2012,2012
5665,Yunchao Gong,1,2012,2012
5666,Vishal Verma,1,2012,2012
5667,Lucas Theis,2,2012,2015
5668,Jascha Sohl-dickstein,3,2012,2016
5669,Shih-fu Chang,3,2012,2014
567,Rodney M. J. Cotterill,1,1990,1990
5670,Yuxuan Wang,1,2012,2012
5671,Nicholas Foti,2,2012,2014
5672,Sinead Williamson,4,2012,2016
5673,Dor Kedem,1,2012,2012
5674,Stephen Tyree,1,2012,2012
5675,Michael Horrell,1,2012,2012
5676,Tele Hao,2,2012,2016
5677,Weihao Kong,1,2012,2012
5678,Jianqiu Ji,1,2012,2012
5679,Jianmin Li,1,2012,2012
568,Benny Lautrup,1,1990,1990
5680,Qi Tian,1,2012,2012
5681,Yali Wang,1,2012,2012
5682,Furong Huang,1,2012,2012
5683,Stephane Gaiffas,1,2012,2012
5684,Ke Jiang,2,2012,2013
5685,Trung Nguyen,1,2012,2012
5686,Tomi Silander,2,2012,2015
5687,Tze Y. Leong,1,2012,2012
5688,Anna Choromanska,3,2012,2015
5689,Daniel Alexander,1,2012,2012
569,Steffen B. Petersen,1,1990,1990
57,John Haggerty,1,1987,1987
570,Eric I. Chang,4,1990,1994
571,Jean Pierre Raysz,1,1990,1990
572,Bernard Victorri,2,1990,1991
573,Hal McCartor,1,1990,1990
574,Charles Schley,1,1990,1990
575,Robert C. Williamson,17,1990,2015
576,Michiel O. Noordewier,1,1990,1990
577,Geoffrey G. Towell,4,1990,1995
578,Jude W. Shavlik,9,1990,2011
579,John L. Perry,1,1990,1990
58,Matthew A. Wilson,3,1987,1989
580,Douglas R. Baumgardt,1,1990,1990
581,Khalid Choukri,1,1990,1990
582,Terrence Fine,1,1992,1992
583,Juergen Schmidhuber,16,1990,2016
5837,Jan Grewe,1,2013,2013
5838,Jan Benda,1,2013,2013
584,John F. Kolen,2,1990,1993
586,John Allman,1,1990,1990
587,Geoffrey Fox,1,1990,1990
588,Wee Kheng Leow,1,1990,1990
589,Willard L. Miranker,1,1990,1990
59,Sherryl Tomboulian,1,1987,1987
590,Christian Darken,3,1990,1995
591,David Goodine,1,1990,1990
592,Lynette Hirschman,1,1990,1990
593,Joseph Polifroni,1,1990,1990
594,Stephanie Seneff,1,1990,1990
595,W. Thomas Miller III,2,1990,1993
596,Brian A. Box,1,1990,1990
597,Erich C. Whitney,1,1990,1990
598,James M. Glynn,1,1990,1990
599,Beatrice A. Golomb,1,1995,1995
6,Ralph Linsker,3,1987,1992
60,Anthony N. Michel,1,1987,1987
601,Geraldine Legendre,1,1990,1990
602,Yoshiro Miyata,1,1990,1990
603,John S. Baras,1,1990,1990
604,Anthony LaVigna,1,1990,1990
605,Jerome H. Friedman,1,1990,1990
606,Ah Chung Tsoi,4,1991,1995
607,R. A. Pearson,1,1990,1990
608,Michael L. Chuang,2,1990,1991
609,Alice M. Chiang,2,1990,1991
61,Jay A. Farrell,1,1987,1987
610,Gillian Marshall,1,1990,1990
611,Jan Tombs,1,1990,1990
612,Jim Christian,1,1990,1990
614,John K. Kruschke,1,1990,1990
615,Michael Gasser,1,1990,1990
616,Chan-Do Lee,1,1990,1990
617,Ajay Gupta,1,1990,1990
618,Wolfgang Maass,26,1990,2015
619,Ron Keesing,3,1990,1991
62,Wolfgang Porod,1,1987,1987
620,David G. Stork,8,1990,1994
621,Leonid Kruglyak,1,1990,1990
622,G. J. Kacmarcik,1,1990,1990
624,Ulrich Bodenhausen,1,1990,1990
625,A. Kramer,1,1990,1990
626,C. K. Sin,1,1990,1990
6268,Manuel Gomez Rodriguez,4,2013,2016
6269,Krzysztof M. Choromanski,2,2013,2016
627,R. Chu,1,1990,1990
6270,Kui Tang,1,2013,2013
6272,Michael R. Lyu,2,2013,2014
6273,Pavlo Lutsik,1,2013,2013
6274,Guy Van den Broeck,3,2013,2016
6275,Raphael Bailly,1,2013,2013
6277,Haichao Zhang,2,2013,2014
6278,David Wipf,3,2013,2016
6279,Yu-Xiang Wang,3,2013,2016
628,P. K. Ko,1,1990,1990
6280,Troy Lee,1,2013,2013
6281,Adi Shraibman,1,2013,2013
6282,zlem Aslan,3,2012,2014
6283,Hao Cheng,1,2013,2013
6284,Remi Gribonval,1,2013,2013
6285,Pierre Machart,1,2013,2013
6286,Mate Lengyel,5,2013,2016
6287,Subhaneil Lahiri,2,2013,2016
6289,Srini Turaga,1,2013,2013
629,Thomas B. Kepler,1,1990,1990
6290,Adam M. Packer,2,2013,2013
6291,Henry Dalgleish,2,2013,2013
6292,Noah Pettit,2,2013,2013
6295,Amin Karbasi,5,2013,2016
6296,Amir Hesam Salavati,1,2013,2013
6297,Amin Shokrollahi,1,2013,2013
6298,Agnieszka Grabska-Barwinska,2,2013,2014
63,Ronald H. Silverman,1,1987,1987
630,L. F. Abbott,4,1990,1998
6300,Peter J. Sadowski,2,2013,2014
6301,Roger B. Grosse,3,2013,2016
6302,Chris J. Maddison,2,2013,2014
6303,Jeffrey W. Miller,2,2013,2016
6304,Matthew T. Harrison,1,2013,2013
6306,Tejas D. Kulkarni,3,2013,2016
6307,Yura N. Perov,1,2013,2013
6309,Stefan Wager,3,2013,2014
631,Eve Marder,3,1990,1993
6310,Sida Wang,4,2013,2015
6311,Sam Patterson,1,2013,2013
6313,Steve N. MacEachern,1,2013,2013
6315,Arash Amini,1,2013,2013
6316,William J. Huggins,1,2013,2013
6317,Ben Shababo,1,2013,2013
6318,Brooks Paige,2,2013,2014
6319,Ari Pakman,2,2013,2013
632,Peter Dayan,47,1990,2014
6320,Nikhil Rao,5,2013,2016
6321,Christopher Cox,1,2013,2013
6322,Rob Nowak,3,2013,2016
6323,Jie Wang,4,2013,2015
6324,Wicher Bergsma,1,2013,2013
6325,James Cipar,1,2013,2013
6326,Henggang Cui,1,2013,2013
6327,Jin Kyu Kim,2,2013,2014
6328,Phillip B. Gibbons,1,2013,2013
6329,Garth A. Gibson,2,2013,2014
633,Todd Soukup,1,1990,1990
6330,Greg Ganger,1,2013,2013
6331,Qichao Que,2,2013,2014
6333,Judea Pearl,5,2013,2015
6334,Jin Tian,1,2013,2013
6335,Francis Bach,12,2013,2016
6336,Nils E. Napp,1,2013,2013
6339,Ilya O. Tolstikhin,3,2013,2016
634,Kenney Ng,1,1990,1990
6341,Nati Linial,1,2013,2013
6343,Harikrishna Narasimhan,4,2013,2015
6345,Dan Russo,3,2013,2014
6346,Jacob Abernethy,3,2013,2013
6347,Rishabh K. Iyer,5,2013,2015
6348,Peter L. Bartlett,26,1991,2016
6349,Rafael Frongillo,5,2013,2016
635,W. Geoffrey Owen,1,1990,1990
6350,Anirban Roychowdhury,1,2013,2013
6351,Leonardo Jost,1,2013,2013
6352,Syama Sundar Rangapuram,2,2013,2014
6354,Raja Hafiz Affandi,1,2013,2013
6356,Prashanth L.A.,1,2013,2013
6357,Beomjoon Kim,1,2013,2013
6359,Eshcar Hillel,1,2013,2013
636,Janet Wiles,6,1990,1999
6360,Zohar S. Karnin,5,2013,2016
6361,Ronny Lempel,1,2013,2013
6362,Oren Somekh,1,2013,2013
6363,Daniel Bartz,2,2013,2014
6364,Wojciech Samek,1,2013,2013
6365,Duncan Blythe,1,2013,2013
637,Michael S. Humphreys,1,1990,1990
6370,Russell Poldrack,2,2013,2014
6371,Vamsi K. Ithapu,2,2013,2016
6372,Qinyuan Sun,1,2013,2013
6373,Sterling C. Johnson,2,2013,2016
6374,Pablo Sprechmann,3,2013,2016
6375,Pablo Muse,1,2013,2013
6376,Karen Simonyan,4,2013,2015
6377,Gilles Louppe,1,2013,2013
6378,Louis Wehenkel,1,2013,2013
6379,Antonio Sutera,1,2013,2013
638,John D. Bain,1,1990,1990
6380,Pierre Geurts,1,2013,2013
6381,Nathaniel J. Smith,1,2013,2013
6382,Michael Frank,1,2013,2013
6383,Hristo S. Paskov,1,2013,2013
6384,Robert West,1,2013,2013
6385,John C. Mitchell,1,2013,2013
6386,Crystal Maung,1,2013,2013
6387,Haim Schweitzer,1,2013,2013
6388,Ke Hou,1,2013,2013
6389,Zirui Zhou,1,2013,2013
639,Simon Dennis,1,1990,1990
6390,Anthony Man-Cho So,1,2013,2013
6391,Zhi-Quan Luo,3,2013,2014
6392,Rie Johnson,2,2013,2015
6394,Lijun Zhang,2,2013,2013
6395,Martin Mevissen,1,2013,2013
6396,Emanuele Ragnoli,1,2013,2013
6397,Jia Yuan Yu,1,2013,2013
64,Andrew S. Noetzel,1,1987,1987
640,Eduardo D. Sontag,6,1990,2005
6400,Alessandro Rudi,3,2013,2016
6401,Guillermo D. Canas,1,2013,2013
6403,Anna Stockl,1,2013,2013
6404,Christophe Schulke,1,2013,2013
6405,Francesco Caltagirone,1,2013,2013
6406,Florent Krzakala,5,2013,2016
6407,Lenka Zdeborov,4,2013,2016
6408,Murat A. Erdogdu,4,2013,2016
6409,Jinwoo Shin,3,2013,2016
641,Amnon Shashua,8,1990,2016
6411,Misha Chertkov,1,2013,2013
6412,Daniel S. Levine,1,2013,2013
6413,Jonathan P. How,4,2013,2016
6414,Yifei Ma,1,2013,2013
6415,Jeff Schneider,6,2005,2016
6416,Ali Borji,1,2013,2013
6417,Wenjie Luo,2,2013,2016
6418,Zheng Wen,3,2013,2015
6419,Brian Eriksson,1,2013,2013
642,Shimon Ullman,3,1990,2010
6420,S. Muthukrishnan,1,2013,2013
6422,Jaime Carbonell,3,2013,2016
6423,Nguyen Viet Cuong,1,2013,2013
6424,Kian Ming A. Chai,1,2013,2013
6425,Hai Leong Chieu,1,2013,2013
6426,Tim Roughgarden,2,2013,2015
6427,Jukka Corander,1,2013,2013
6428,Tomi Janhunen,1,2013,2013
6429,Jussi Rintanen,1,2013,2013
643,Sanjay Biswas,1,1990,1990
6430,Henrik Nyman,1,2013,2013
6431,Johan Pensar,1,2013,2013
6432,Jie Liu,1,2013,2013
6433,Subhransu Maji,2,2013,2013
6434,Khaled S. Refaat,2,2013,2014
6435,Andreas Stuhlmller,1,2013,2013
6436,Jacob Taylor,1,2013,2013
6437,Philipp Batz,1,2013,2013
6438,Michael C. Hughes,3,2012,2015
6439,Erik Sudderth,3,2013,2015
644,Anthony J. R. Heading,1,1991,1991
6440,Asrar Ahmed,1,2013,2013
6441,Pradeep Varakantham,1,2013,2013
6442,Yossiri Adulyasak,1,2013,2013
6443,Patrick Jaillet,2,2013,2015
6444,Gunnar Kedenburg,2,2013,2014
6445,Raphael Fonteneau,1,2013,2013
6446,Remi Munos,13,2013,2016
6447,Alexander Zimin,1,2013,2013
6448,Yasin Abbasi,2,2013,2015
6449,Csaba Szepesvari,9,2013,2016
645,Joachim Utans,3,1991,1993
6450,Shahin Shahrampour,1,2013,2013
6451,Ali Jadbabaie,1,2013,2013
6452,David Blei,11,2013,2016
6453,Fang Zhao,1,2013,2013
6454,Yongzhen Huang,1,2013,2013
6456,Tieniu Tan,1,2013,2013
6457,Tamara Broderick,5,2013,2016
6458,Nicholas Boyd,1,2013,2013
6459,Ashia C. Wilson,1,2013,2013
6460,Jianfei Chen,1,2013,2013
6462,Zi Wang,1,2013,2013
6463,Xun Zheng,2,2013,2014
6464,Daniel J. Hsu,17,2007,2016
6465,Majid Janzamin,1,2013,2013
6466,Martin Azizyan,1,2013,2013
6467,Srivatsan Narayanan,1,2013,2013
6468,Fajwel Fogel,2,2013,2014
647,Steve Renals,2,1991,1993
6470,Srikrishna Sridhar,1,2013,2013
6471,Ce Zhang,4,2013,2015
6472,Daniel L. Yamins,1,2013,2013
6473,Ha Hong,1,2013,2013
6474,James J. DiCarlo,1,2013,2013
6475,Nicholas Priebe,1,2013,2013
6476,Zhuo Wang,3,2012,2016
6478,David Pfau,3,2010,2016
6479,Eftychios A. Pnevmatikakis,2,2013,2013
648,Horacio Franco,3,1991,1992
6480,Hossein Azari Soufiani,3,2013,2014
6481,William Chen,1,2013,2013
6482,Hansheng Diao,1,2013,2013
6483,Zhenyu Lai,1,2013,2013
6484,Miao Xu,1,2013,2013
6486,Brian McWilliams,4,2013,2016
6487,Joachim M. Buhmann,15,1993,2016
6488,Hiroshi Mamitsuka,1,2013,2013
6489,Roee Litman,1,2013,2013
649,Michael Cohen,3,1991,1992
6490,Tal Ben Yakar,1,2013,2013
6491,Alexander M. Bronstein,1,2013,2013
6492,Divyanshu Vats,1,2013,2013
6493,Aaron van den Oord,3,2013,2016
6494,Sander Dieleman,1,2013,2013
6495,Adrien Todeschini,1,2013,2013
6497,Marie Chavent,1,2013,2013
6498,James Y. Zou,2,2013,2016
6499,Byungkon Kang,1,2013,2013
65,Clifford Lau,1,1987,1987
650,James T. Buchanan,1,1991,1991
6500,Christina E. Lee,2,2013,2016
6501,Asuman Ozdaglar,1,2013,2013
6502,Kareem Amin,3,2013,2016
6503,Ziteng Wang,2,2013,2015
6504,Kai Fan,3,2013,2016
6505,Jiaqi Zhang,1,2013,2013
6506,Abhradeep Guha Thakurta,1,2013,2013
6507,Adam Smith,2,2013,2015
6508,Staal A. Vinterbo,1,2013,2013
6509,Soravit Changpinyo,1,2013,2013
651,Jakob Bernasconi,1,1991,1991
6510,Kuan Liu,1,2013,2013
6511,Jose Bento,2,2013,2014
6512,Nate Derbinsky,1,2013,2013
6513,Javier Alonso-Mora,1,2013,2013
6514,Behnam Neyshabur,4,2013,2016
6515,Yury Makarychev,1,2013,2013
6516,Payman Yadollahpour,1,2013,2013
6517,Leonid Boytsov,1,2013,2013
6518,Bilegsaikhan Naidan,1,2013,2013
6519,James Martens,1,2013,2013
6520,Arkadev Chattopadhya,1,2013,2013
6522,Richard Zemel,6,2013,2016
6523,Tomas Mikolov,3,2013,2015
6524,Greg S. Corrado,2,2013,2013
6525,Jeff Dean,2,2013,2013
6527,Li Yao,1,2013,2013
6528,Guillaume Alain,1,2013,2013
6529,Mehdi Mirza,2,2013,2014
653,Emad N. Eskandar,1,1991,1991
6531,Misha Denil,3,2013,2016
6532,Babak Shakibi,1,2013,2013
6533,Laurent Dinh,2,2013,2015
6535,Yichuan Tang,2,2013,2014
6536,Milind Ganjoo,1,2013,2013
6537,Andrew Ng,2,2013,2013
6538,Danqi Chen,1,2013,2013
6539,Forest Agostinelli,1,2013,2013
654,Barry J. Richmond,1,1991,1991
6540,Michael R. Anderson,1,2013,2013
6541,Hanlin Goh,1,2013,2013
6542,Nicolas Thome,1,2013,2013
6543,Matthieu Cord,1,2013,2013
6544,Joo-Hwee Lim,1,2013,2013
6545,Jimmy Ba,4,2013,2016
6546,Brendan Frey,2,2002,2013
6547,Andy Cotter,1,2013,2013
6548,Alexander J. Smola,7,2013,2016
6549,Ioannis Mitliagkas,2,2013,2016
655,Lance M. Optican,1,1991,1991
6550,Edo Liberty,1,2013,2013
6551,Xinghao Pan,3,2013,2015
6552,Joseph E. Gonzalez,2,2013,2014
6553,Baharan Mirzasoleiman,3,2013,2016
6554,Rik Sarkar,1,2013,2013
6555,Xiaoqin Zhang,1,2013,2013
6556,Di Wang,1,2013,2013
6557,Zhengyuan Zhou,1,2013,2013
6558,Praneeth Netrapalli,4,2013,2016
6559,Matthew Johnson,4,2013,2016
656,Troels W. Kjr,1,1991,1991
6560,James Saunderson,1,2013,2013
6562,Alfredo Kalaitzis,1,2013,2013
6563,Raif Rustamov,1,2013,2013
6564,Thiago B. Costa,1,2013,2013
6565,Stanley H. Chan,1,2013,2013
6566,Myunghwan Kim,1,2013,2013
6567,Kenneth Latimer,2,2013,2014
6568,Cheston Tan,1,2013,2013
6569,Jedediah M. Singer,1,2013,2013
657,Martin Rscheisen,1,1991,1991
6570,David Sheinberg,1,2013,2013
6571,David G. Barrett,1,2013,2013
6572,Maren Westkott,1,2013,2013
6573,Wen-Hao Zhang,2,2013,2016
6574,Hesham Mostafa,1,2013,2013
6575,Lorenz. K. Mueller,1,2013,2013
6576,Abbas Edalat,1,2013,2013
6577,Rupesh K. Srivastava,2,2013,2015
6578,Jonathan Masci,3,2013,2016
6579,Sohrob Kazerounian,1,2013,2013
658,Reimar Hofmann,3,1991,1997
6580,Faustino Gomez,2,2013,2014
6581,Benigno Uria,1,2013,2013
6583,Elias Bareinboim,3,2013,2015
6584,Sanghack Lee,1,2013,2013
6585,Vasant Honavar,1,2013,2013
6586,Jonas Peters,3,2008,2015
6587,Yacine Jernite,1,2013,2013
6588,Yonatan Halpern,1,2013,2013
659,Makoto Hirayama,3,1991,1993
6590,Feng Chen,1,2013,2013
6591,Shaobo Han,2,2013,2014
6592,Akiko Takeda,1,2013,2013
6593,S. Derin Babacan,1,2013,2013
6594,Alberto Garcia-Duran,1,2013,2013
6595,Oksana Yakhnenko,1,2013,2013
6596,Dae Il Kim,1,2013,2013
6597,Nagarajan Natarajan,5,2013,2016
6598,Ryosuke Matsushita,1,2013,2013
6599,Gennady Samorodnitsk,1,2013,2013
66,Vicente Honrubia,1,1987,1987
660,Eric Vatikiotis-Bateson,4,1991,1993
6600,John Hopcroft,2,2013,2016
6601,Ferran Diego Andilla,2,2013,2014
6602,Bernardino Romera-Paredes,1,2013,2013
6603,Guang-Tong Zhou,1,2013,2013
6604,Bo Dai,2,2013,2014
6605,Wojciech Zaremba,4,2013,2016
6606,Rohit Babbar,1,2013,2013
6607,Ioannis Partalas,1,2013,2013
6608,Eric Gaussier,1,2013,2013
661,Roberto Pieraccini,2,1991,1992
6610,Moustapha M. Cisse,1,2013,2013
6611,Thierry Artires,1,2013,2013
6612,Jos Miguel Hernndez-Lobato,5,2013,2015
6613,James R. Lloyd,2,2013,2015
6615,Roger Frigola,2,2013,2014
6616,Thomas B. Schn,2,2013,2014
6618,Yanshuai Cao,1,2013,2013
6619,Marcus A. Brubaker,1,2013,2013
662,Enrico Bocchieri,1,1991,1991
6620,David J. Fleet,3,2012,2015
6621,Michalis Titsias RC AUEB,6,2013,2016
6623,Barbara Rakitsch,1,2013,2013
6624,Karsten Borgwardt,5,2013,2016
6625,Karin C. Knudson,2,2013,2014
6626,Miguel Rodrigues,1,2013,2013
6627,David Wilcox,1,2013,2013
6628,Robert Calderbank,2,2013,2015
6629,Isik B. Fidaner,1,2013,2013
663,Armando Manduca,1,1991,1991
6630,Taylan Cemgil,2,2001,2013
6631,Trevor Campbell,4,2013,2016
6632,Miao Liu,1,2013,2013
6633,Hu Ding,1,2013,2013
6634,Ronald Berezney,1,2013,2013
6636,Steven Ehrlich,1,2013,2013
6637,Yingyu Liang,6,2013,2016
6638,James von Brecht,2,2013,2016
6639,Daniel Vainsencher,2,2013,2015
664,Paul Christy,1,1991,1991
6640,Tai Qin,1,2013,2013
6641,Karl Rohe,2,2013,2013
6643,Vitaly Feldman,4,2013,2016
6644,Aryeh Kontorovich,5,2013,2016
6645,Vikas Garg,2,2013,2016
6646,Yichao Lu,3,2013,2014
6648,Mohammad Gheshlaghi azar,1,2013,2013
6649,Emma Brunskill,2,2013,2015
6651,Che-Yu Liu,1,2013,2013
6652,Thomas Bonald,1,2013,2013
6653,Alexandre Proutiere,5,2013,2016
6654,Nathaniel Korda,1,2013,2013
6655,Emilie Kaufmann,2,2013,2016
6656,Aijun Bai,1,2013,2013
6657,Feng Wu,1,2013,2013
6658,Xiaoping Chen,1,2013,2013
6659,Ulrike Von Luxburg,1,2013,2013
666,Tony J. Prescott,1,1991,1991
6660,Haim Avron,2,2013,2014
6661,David Woodruff,6,2013,2016
6662,Daniele Durante,1,2013,2013
6663,Bruno Scarpa,1,2013,2013
6664,George H. Chen,2,2013,2014
6665,Stanislav Nikolov,1,2013,2013
6666,Mark Rogers,1,2013,2013
6667,Lei Li,1,2013,2013
6668,Behzad Golshan,1,2013,2013
6669,John Byers,1,2013,2013
667,John E. W. Mayhew,3,1991,1999
6670,Evimaria Terzi,1,2013,2013
6671,Franz Kiraly,1,2013,2013
6672,Louis Theran,1,2013,2013
6673,Tuan A. Nguyen,1,2013,2013
6674,Alexander Gray,2,2003,2013
6675,Tsuyoshi Ide,1,2013,2013
6676,Grani Adiwena Hanasusanto,1,2013,2013
6677,Daniel Kuhn,2,2013,2015
6678,Ryan D. Turner,2,2013,2014
6679,Steven Bottone,2,2013,2014
668,Stephan Luna,1,1991,1991
6680,Clay J. Stanek,1,2013,2013
6681,Kewei Tu,1,2013,2013
6682,Maria Pavlovskaia,1,2013,2013
6684,Mahito Sugiyama,2,2013,2015
6685,Brenden M. Lake,3,2013,2015
6686,Jiashi Feng,4,2013,2016
6687,Akshay Balsubramani,3,2013,2016
6688,Miaomiao Zhang,1,2013,2013
6689,P.T. Fletcher,1,2013,2013
669,B. V. K. Vijaya Kumar,1,1991,1991
6690,James R. Voss,2,2013,2015
6691,Luis Rademacher,2,2013,2015
6692,Juhee Cho,1,2013,2013
6693,Lee H. Dicker,2,2013,2016
6695,Manuele Bicego,1,2013,2013
6696,Andrzej Truski,1,2013,2013
6697,David J. Weiss,1,2013,2013
6698,Aswin Raghavan,1,2013,2013
6699,Liam C. MacDermed,1,2013,2013
67,James D. Keeler,4,1987,1999
670,J. Stephen Judd,3,1991,1993
6701,Viliam Lisy,1,2013,2013
6702,Vojta Kovarik,1,2013,2013
6703,Branislav Bosansky,1,2013,2013
6705,Navid Zolghadr,1,2013,2013
6706,Gabor Bartok,1,2013,2013
6707,Josip Djolonga,4,2013,2016
6709,Aasa Feragen,1,2013,2013
671,Prahlad Gupta,1,1991,1991
6710,Niklas Kasenburg,1,2013,2013
6711,Jens Petersen,1,2013,2013
6712,Marleen de Bruijne,1,2013,2013
6713,James L. Sharpnack,1,2013,2013
6716,Ying Liu,2,2013,2015
6717,Bogdan Savchynskyy,3,2013,2016
6718,Jrg Hendrik Kappes,1,2013,2013
6719,Paul Swoboda,1,2013,2013
672,Petri Koistinen,2,1991,1997
6720,Christoph Schnrr,1,2013,2013
6721,Nima Taghipour,1,2013,2013
6722,Jesse Davis,2,2013,2015
6723,Hendrik Blockeel,1,2013,2013
6724,Yuening Hu,1,2013,2013
6727,Z. Irene Ying,1,2013,2013
6728,Jason Chang,2,2013,2014
6729,Viet-An Nguyen,2,2013,2014
673,Lasse Holmstrm,1,1991,1991
6730,Philip Resnik,2,2013,2014
6731,Min Xiao,1,2013,2013
6732,Michiel Hermans,1,2013,2013
6733,Yannick Schwartz,1,2013,2013
6734,Reshad Hosseini,2,2013,2015
6735,Paul Valiant,1,2013,2013
6736,Gregory Valiant,3,2013,2016
6737,Ryohei Fujimaki,4,2013,2016
6738,Erich Kummerfeld,1,2013,2013
